class,depth,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,trie_total_path,total_ic,ic,total_bc,bc
JavaNioServerSocket3SUT,5,33c91e03,0,3.4592490196228027,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,5ca7d0dd,0,3.3079822063446045,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,1960346b,0,3.327488899230957,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,4162286a,0,3.5022389888763428,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,7e4ce141,0,3.2559497356414795,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,75152be7,0,3.4667370319366455,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,7aea7479,0,3.306011199951172,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,66a9f9cb,0,3.066021203994751,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,6e3d1b83,0,3.4110379219055176,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,4ecd4067,0,3.352541208267212,ok,140,140,0,7,100,7,16,84,19,151,84.64912280701753,89.94082840236686,70.0,87.5
